City,Property_name,Category,Booking_platform,Check_in_date,Total_successful_bookings,Total_capacity,Occupancy%,column1
Mumbai,Atliq Grands,Luxury,journey,25-May-22,15704,30804,0.5098039215686274,25 May 2022
Mumbai,Atliq City,Business,others,20-Jun-22,117504,301104,0.3902439024390244,20 Jun 2022
Mumbai,Atliq City,Business,others,18-Jun-22,222768,301104,0.7398373983739838,18 Jun 2022
Mumbai,Atliq Blu,Luxury,others,12-Jul-22,112943,181135,0.6235294117647059,12 Jul 2022
Mumbai,Atliq Blu,Luxury,direct online,02-Jun-22,26800,45560,0.5882352941176471,02 Jun 2022
Mumbai,Atliq Bay,Luxury,others,22-May-22,73617,115287,0.6385542168674698,22 May 2022
Mumbai,Atliq Bay,Luxury,makeyourtrip,01-Jul-22,24080,57104,0.42168674698795183,01 Jul 2022
Mumbai,Atliq Palace,Business,journey,14-Jun-22,23668,40352,0.5865384615384616,14 Jun 2022
Mumbai,Atliq Palace,Business,direct offline,29-May-22,23141,32968,0.7019230769230769,29 May 2022
Mumbai,Atliq Palace,Business,logtrip,30-May-22,33663,71448,0.47115384615384615,30 May 2022
Hyderabad,Atliq Grands,Luxury,journey,23-Jun-22,10184,24388,0.4175824175824176,23 Jun 2022
Hyderabad,Atliq Grands,Luxury,logtrip,24-Jul-22,23613,42133,0.5604395604395604,24 Jul 2022
Hyderabad,Atliq Exotica,Luxury,others,26-Jul-22,85854,268032,0.3203125,26 Jul 2022
Hyderabad,Atliq City,Business,journey,11-May-22,27393,43273,0.6330275229357798,11 May 2022
Hyderabad,Atliq City,Business,direct online,26-Jun-22,61600,67144,0.9174311926605505,26 Jun 2022
Hyderabad,Atliq City,Business,direct offline,15-Jul-22,23998,36842,0.6513761467889908,15 Jul 2022
Hyderabad,Atliq Blu,Luxury,logtrip,09-May-22,49473,76719,0.6448598130841121,09 May 2022
Hyderabad,Atliq Blu,Luxury,tripster,07-May-22,40352,44512,0.9065420560747663,07 May 2022
Hyderabad,Atliq Blu,Luxury,direct offline,27-Jun-22,20837,33277,0.6261682242990654,27 Jun 2022
Hyderabad,Atliq Blu,Luxury,direct offline,10-Jun-22,21770,33277,0.6542056074766355,10 Jun 2022
Hyderabad,Atliq Blu,Luxury,journey,13-Jul-22,25728,43014,0.5981308411214953,13 Jul 2022
Hyderabad,Atliq Blu,Luxury,journey,14-Jun-22,27336,43014,0.6355140186915887,14 Jun 2022
Hyderabad,Atliq Bay,Luxury,makeyourtrip,26-Jun-22,160993,178717,0.9008264462809917,26 Jun 2022
Hyderabad,Atliq Bay,Luxury,others,07-Jun-22,232362,360459,0.6446280991735537,07 Jun 2022
Hyderabad,Atliq Bay,Luxury,direct online,21-Jun-22,48048,88088,0.5454545454545454,21 Jun 2022
Hyderabad,Atliq Bay,Luxury,logtrip,14-Jun-22,59052,94017,0.628099173553719,14 Jun 2022
Hyderabad,Atliq Bay,Luxury,journey,01-Jun-22,26846,52393,0.512396694214876,01 Jun 2022
Hyderabad,Atliq Palace,Business,makeyourtrip,13-Jul-22,47650,92441,0.5154639175257731,13 Jul 2022
Hyderabad,Atliq Palace,Business,logtrip,08-Jul-22,24000,48500,0.4948453608247423,08 Jul 2022
Hyderabad,Atliq Palace,Business,logtrip,02-Jul-22,36500,48500,0.7525773195876289,02 Jul 2022
Hyderabad,Atliq Palace,Business,logtrip,27-Jun-22,25000,48500,0.5154639175257731,27 Jun 2022
Hyderabad,Atliq Palace,Business,logtrip,26-May-22,24500,48500,0.5051546391752577,26 May 2022
Bangalore,Atliq Grands,Luxury,tripster,20-May-22,11305,34561,0.32710280373831774,20 May 2022
Bangalore,Atliq Exotica,Luxury,direct offline,13-Jun-22,10992,21755,0.5052631578947369,13 Jun 2022
Bangalore,Atliq Exotica,Luxury,direct offline,15-May-22,12824,21755,0.5894736842105263,15 May 2022
Bangalore,Atliq Exotica,Luxury,logtrip,18-Jun-22,35490,48165,0.7368421052631579,18 Jun 2022
Bangalore,Atliq Exotica,Luxury,logtrip,22-May-22,34476,48165,0.7157894736842105,22 May 2022
Bangalore,Atliq City,Business,tripster,20-Jun-22,22185,43065,0.5151515151515151,20 Jun 2022
Bangalore,Atliq City,Business,makeyourtrip,18-Jul-22,52687,110979,0.47474747474747475,18 Jul 2022
Bangalore,Atliq City,Business,makeyourtrip,17-May-22,58292,110979,0.5252525252525253,17 May 2022
Bangalore,Atliq City,Business,logtrip,25-Jul-22,34692,70092,0.494949494949495,25 Jul 2022
Bangalore,Atliq Blu,Luxury,logtrip,14-May-22,50400,70200,0.717948717948718,14 May 2022
Bangalore,Atliq Blu,Luxury,others,05-Jul-22,138591,274833,0.5042735042735043,05 Jul 2022
Bangalore,Atliq Blu,Luxury,direct offline,30-Jun-22,18172,36036,0.5042735042735043,30 Jun 2022
Bangalore,Atliq Blu,Luxury,tripster,09-May-22,26160,51012,0.5128205128205128,09 May 2022
Bangalore,Atliq Blu,Luxury,tripster,03-May-22,25724,51012,0.5042735042735043,03 May 2022
Bangalore,Atliq Bay,Luxury,others,30-May-22,117943,231072,0.5104166666666666,30 May 2022
Bangalore,Atliq Bay,Luxury,logtrip,26-Jun-22,50482,56352,0.8958333333333334,26 Jun 2022
Bangalore,Atliq Palace,Business,logtrip,10-Jul-22,48800,67100,0.7272727272727273,10 Jul 2022
Bangalore,Atliq Palace,Business,direct offline,21-Jun-22,14025,30250,0.4636363636363636,21 Jun 2022
Bangalore,Atliq Palace,Business,direct offline,07-Jun-22,15400,30250,0.509090909090909,07 Jun 2022
Bangalore,Atliq Palace,Business,tripster,16-Jul-22,30573,42570,0.7181818181818181,16 Jul 2022
Bangalore,Atliq Palace,Business,journey,28-Jul-22,13803,35310,0.39090909090909093,28 Jul 2022
Mumbai,Atliq Seasons,Business,others,28-Jul-22,56735,157237,0.36082474226804123,28 Jul 2022
Mumbai,Atliq Seasons,Business,makeyourtrip,16-Jun-22,33415,79055,0.422680412371134,16 Jun 2022
Mumbai,Atliq Seasons,Business,journey,30-Jul-22,10704,21631,0.4948453608247423,30 Jul 2022
Mumbai,Atliq Seasons,Business,tripster,15-Jun-22,13005,28033,0.4639175257731959,15 Jun 2022
Mumbai,Atliq Seasons,Business,tripster,09-May-22,10982,28033,0.3917525773195876,09 May 2022
Bangalore,Atliq City,Business,others,25-Jun-22,179580,243540,0.7373737373737373,25 Jun 2022
Delhi,Atliq Grands,Luxury,others,31-Jul-22,50856,67808,0.75,31 Jul 2022
Delhi,Atliq Grands,Luxury,logtrip,07-Jun-22,11583,18252,0.6346153846153846,07 Jun 2022
Mumbai,Atliq Exotica,Luxury,tripster,04-May-22,69776,108936,0.6405228758169934,04 May 2022
Mumbai,Atliq Exotica,Luxury,direct offline,09-May-22,47976,75354,0.6366748944979695,09 May 2022
Mumbai,Atliq Exotica,Luxury,logtrip,01-Jun-22,84706,171611,0.4935930680434238,01 Jun 2022
Delhi,Atliq City,Business,logtrip,21-Jun-22,20280,48165,0.42105263157894735,21 Jun 2022
Delhi,Atliq City,Business,makeyourtrip,01-Jul-22,42964,88730,0.4842105263157895,01 Jul 2022
Delhi,Atliq City,Business,makeyourtrip,20-Jun-22,40162,88730,0.45263157894736844,20 Jun 2022
Delhi,Atliq City,Business,direct online,28-Jul-22,20020,43225,0.4631578947368421,28 Jul 2022
Delhi,Atliq Blu,Luxury,logtrip,19-Jun-22,23900,34894,0.684931506849315,19 Jun 2022
Delhi,Atliq Blu,Luxury,direct online,13-Jun-22,18361,31171,0.589041095890411,13 Jun 2022
Delhi,Atliq Blu,Luxury,direct offline,08-Jul-22,10215,16571,0.6164383561643836,08 Jul 2022
Delhi,Atliq Bay,Luxury,makeyourtrip,25-Jul-22,36426,91532,0.3979591836734694,25 Jul 2022
Delhi,Atliq Bay,Luxury,journey,28-Jul-22,10959,27538,0.3979591836734694,28 Jul 2022
Delhi,Atliq Bay,Luxury,direct online,19-May-22,22220,49490,0.4489795918367347,19 May 2022
Delhi,Atliq Palace,Business,tripster,24-Jun-22,32500,58500,0.5555555555555556,24 Jun 2022
Delhi,Atliq Palace,Business,makeyourtrip,10-May-22,107744,170352,0.6324786324786325,10 May 2022
Delhi,Atliq Palace,Business,direct offline,30-May-22,20580,40131,0.5128205128205128,30 May 2022
Delhi,Atliq Palace,Business,direct online,15-May-22,62128,82602,0.7521367521367521,15 May 2022
Delhi,Atliq Palace,Business,journey,02-Jul-22,44339,51363,0.8632478632478633,02 Jul 2022
Delhi,Atliq Palace,Business,journey,25-May-22,30291,51363,0.5897435897435898,25 May 2022
Mumbai,Atliq Grands,Luxury,others,07-Jul-22,113736,207162,0.5490196078431373,07 Jul 2022
Mumbai,Atliq Grands,Luxury,direct offline,11-Jun-22,16872,23256,0.7254901960784313,11 Jun 2022
Mumbai,Atliq Grands,Luxury,direct offline,03-Jun-22,9576,23256,0.4117647058823529,03 Jun 2022
Mumbai,Atliq Grands,Luxury,tripster,15-Jun-22,19764,37332,0.5294117647058824,15 Jun 2022
Mumbai,Atliq Grands,Luxury,tripster,13-May-22,19764,37332,0.5294117647058824,13 May 2022
Mumbai,Atliq City,Business,tripster,04-Jul-22,26413,53259,0.4959349593495935,04 Jul 2022
Mumbai,Atliq City,Business,tripster,01-May-22,38104,53259,0.7154471544715447,01 May 2022
Mumbai,Atliq City,Business,others,14-Jun-22,154224,301104,0.5121951219512195,14 Jun 2022
Mumbai,Atliq City,Business,makeyourtrip,29-Jul-22,65016,148092,0.43902439024390244,29 Jul 2022
Mumbai,Atliq City,Business,logtrip,28-May-22,59580,81426,0.7317073170731707,28 May 2022
Mumbai,Atliq City,Business,direct offline,29-Jun-22,19152,37392,0.5121951219512195,29 Jun 2022
Mumbai,Atliq City,Business,direct offline,22-May-22,27664,37392,0.7398373983739838,22 May 2022
Mumbai,Atliq Blu,Luxury,journey,08-Jul-22,17212,28135,0.611764705882353,08 Jul 2022
Mumbai,Atliq Blu,Luxury,journey,18-Jun-22,24825,28135,0.8823529411764706,18 Jun 2022
Mumbai,Atliq Blu,Luxury,journey,01-May-22,24163,28135,0.8588235294117647,01 May 2022
Mumbai,Atliq Blu,Luxury,direct offline,12-Jul-22,13621,21845,0.6235294117647059,12 Jul 2022
Mumbai,Atliq Blu,Luxury,tripster,03-Jun-22,15885,30005,0.5294117647058824,03 Jun 2022
Mumbai,Atliq Bay,Luxury,journey,18-Jun-22,9880,15770,0.6265060240963856,18 Jun 2022
Mumbai,Atliq Bay,Luxury,journey,08-Jun-22,6460,15770,0.40963855421686746,08 Jun 2022
Mumbai,Atliq Bay,Luxury,makeyourtrip,15-May-22,28896,57104,0.5060240963855421,15 May 2022
Mumbai,Atliq Palace,Business,tripster,16-May-22,24416,45344,0.5384615384615384,16 May 2022
Mumbai,Atliq Palace,Business,journey,24-May-22,26384,40352,0.6538461538461539,24 May 2022
Hyderabad,Atliq Grands,Luxury,direct online,24-Jul-22,23256,41496,0.5604395604395604,24 Jul 2022
Hyderabad,Atliq Exotica,Luxury,journey,15-May-22,20130,39040,0.515625,15 May 2022
Hyderabad,Atliq Exotica,Luxury,logtrip,11-Jul-22,31323,75648,0.4140625,11 Jul 2022
Hyderabad,Atliq Exotica,Luxury,logtrip,31-May-22,26004,75648,0.34375,31 May 2022
Hyderabad,Atliq Exotica,Luxury,tripster,08-Jul-22,19650,50304,0.390625,08 Jul 2022
Hyderabad,Atliq Exotica,Luxury,makeyourtrip,08-May-22,79800,134400,0.59375,08 May 2022
Hyderabad,Atliq Exotica,Luxury,direct online,14-Jul-22,28600,70400,0.40625,14 Jul 2022
Hyderabad,Atliq City,Business,makeyourtrip,20-Jun-22,71442,144207,0.4954128440366973,20 Jun 2022
Hyderabad,Atliq Blu,Luxury,logtrip,21-May-22,56643,76719,0.7383177570093458,21 May 2022
Hyderabad,Atliq Blu,Luxury,others,05-May-22,190138,286546,0.6635514018691588,05 May 2022
Hyderabad,Atliq Blu,Luxury,makeyourtrip,12-Jul-22,85272,138244,0.616822429906542,12 Jul 2022
Hyderabad,Atliq Bay,Luxury,tripster,14-Jun-22,41268,65703,0.628099173553719,14 Jun 2022
Hyderabad,Atliq Bay,Luxury,makeyourtrip,27-Jun-22,116683,178717,0.6528925619834711,27 Jun 2022
Hyderabad,Atliq Bay,Luxury,journey,07-Jul-22,34207,52393,0.6528925619834711,07 Jul 2022
Hyderabad,Atliq Palace,Business,journey,31-May-22,13376,29488,0.4536082474226804,31 May 2022
Hyderabad,Atliq Palace,Business,direct online,21-Jul-22,17240,41807,0.41237113402061853,21 Jul 2022
Hyderabad,Atliq Palace,Business,logtrip,16-Jul-22,35500,48500,0.7319587628865979,16 Jul 2022
Hyderabad,Atliq Palace,Business,logtrip,15-Jul-22,24500,48500,0.5051546391752577,15 Jul 2022
Bangalore,Atliq Grands,Luxury,logtrip,02-Jul-22,26580,47401,0.5607476635514018,02 Jul 2022
Bangalore,Atliq Exotica,Luxury,others,05-Jul-22,91321,184585,0.49473684210526314,05 Jul 2022
Bangalore,Atliq Exotica,Luxury,journey,02-May-22,13632,26980,0.5052631578947369,02 May 2022
Bangalore,Atliq Exotica,Luxury,tripster,08-Jun-22,19080,34200,0.5578947368421052,08 Jun 2022
Bangalore,Atliq Exotica,Luxury,direct offline,27-Jul-22,8931,21755,0.4105263157894737,27 Jul 2022
Bangalore,Atliq Exotica,Luxury,direct offline,30-May-22,9847,21755,0.45263157894736844,30 May 2022
Bangalore,Atliq City,Business,direct online,28-May-22,55358,61578,0.898989898989899,28 May 2022
Bangalore,Atliq City,Business,logtrip,16-Jul-22,63720,70092,0.9090909090909091,16 Jul 2022
Bangalore,Atliq City,Business,logtrip,21-Jun-22,38232,70092,0.5454545454545454,21 Jun 2022
Bangalore,Atliq Blu,Luxury,makeyourtrip,13-Jun-22,67649,129753,0.5213675213675214,13 Jun 2022
Bangalore,Atliq Blu,Luxury,makeyourtrip,16-May-22,53232,129753,0.41025641025641024,16 May 2022
Bangalore,Atliq Blu,Luxury,direct offline,22-May-22,26488,36036,0.7350427350427351,22 May 2022
Bangalore,Atliq Blu,Luxury,direct online,19-Jul-22,26602,66222,0.4017094017094017,19 Jul 2022
Bangalore,Atliq Bay,Luxury,journey,09-May-22,21170,35040,0.6041666666666666,09 May 2022
Bangalore,Atliq Bay,Luxury,tripster,14-Jun-22,20805,35040,0.59375,14 Jun 2022
Bangalore,Atliq Bay,Luxury,makeyourtrip,28-May-22,105821,114144,0.9270833333333334,28 May 2022
Bangalore,Atliq Palace,Business,logtrip,30-May-22,27450,67100,0.4090909090909091,30 May 2022
Bangalore,Atliq Palace,Business,logtrip,09-May-22,33550,67100,0.5,09 May 2022
Bangalore,Atliq Palace,Business,direct offline,16-Jul-22,21725,30250,0.7181818181818181,16 Jul 2022
Mumbai,Atliq Seasons,Business,direct online,26-Jun-22,25452,39188,0.6494845360824743,26 Jun 2022
Mumbai,Atliq Seasons,Business,direct online,15-Jun-22,18180,39188,0.4639175257731959,15 Jun 2022
Mumbai,Atliq Seasons,Business,journey,05-May-22,9589,21631,0.44329896907216493,05 May 2022
Delhi,Atliq Grands,Luxury,others,25-May-22,43032,67808,0.6346153846153846,25 May 2022
Delhi,Atliq Grands,Luxury,logtrip,19-Jul-22,10530,18252,0.5769230769230769,19 Jul 2022
Delhi,Atliq Grands,Luxury,tripster,22-May-22,10763,11908,0.9038461538461539,22 May 2022
Delhi,Atliq Grands,Luxury,journey,11-Jul-22,6256,9568,0.6538461538461539,11 Jul 2022
Mumbai,Atliq Exotica,Luxury,journey,27-Jul-22,49163,93014,0.5285548412067,27 Jul 2022
Mumbai,Atliq Exotica,Luxury,journey,16-Jul-22,85947,93014,0.9240221902079256,16 Jul 2022
Mumbai,Atliq Exotica,Luxury,tripster,05-Jul-22,67246,108936,0.6172982301534846,05 Jul 2022
Mumbai,Atliq Exotica,Luxury,direct online,03-Jul-22,141377,152883,0.9247398337290608,03 Jul 2022
Mumbai,Atliq Exotica,Luxury,logtrip,06-Jun-22,107142,171611,0.6243306081777975,06 Jun 2022
Delhi,Atliq City,Business,direct offline,15-May-22,15120,23940,0.631578947368421,15 May 2022
Delhi,Atliq City,Business,logtrip,04-Jun-22,29406,48165,0.6105263157894737,04 Jun 2022
Delhi,Atliq City,Business,makeyourtrip,11-Jun-22,66314,88730,0.7473684210526316,11 Jun 2022
Delhi,Atliq City,Business,makeyourtrip,05-Jun-22,65380,88730,0.7368421052631579,05 Jun 2022
Delhi,Atliq City,Business,others,30-May-22,70781,181735,0.3894736842105263,30 May 2022
Delhi,Atliq City,Business,direct online,30-Jun-22,20020,43225,0.4631578947368421,30 Jun 2022
Delhi,Atliq Blu,Luxury,tripster,27-Jun-22,14355,23287,0.6164383561643836,27 Jun 2022
Delhi,Atliq Blu,Luxury,others,05-Jul-22,78804,130743,0.6027397260273972,05 Jul 2022
Delhi,Atliq Blu,Luxury,direct online,07-Jul-22,17934,31171,0.5753424657534246,07 Jul 2022
Delhi,Atliq Bay,Luxury,tripster,02-May-22,19604,36946,0.5306122448979592,02 May 2022
Delhi,Atliq Bay,Luxury,logtrip,05-Jul-22,27540,52920,0.5204081632653061,05 Jul 2022
Delhi,Atliq Bay,Luxury,logtrip,25-Jun-22,31320,52920,0.5918367346938775,25 Jun 2022
Delhi,Atliq Bay,Luxury,journey,14-Jul-22,13207,27538,0.47959183673469385,14 Jul 2022
Delhi,Atliq Bay,Luxury,journey,30-Jun-22,14050,27538,0.5102040816326531,30 Jun 2022
Delhi,Atliq Palace,Business,tripster,12-Jul-22,37000,58500,0.6324786324786325,12 Jul 2022
Mumbai,Atliq Grands,Luxury,journey,15-Jun-22,16308,30804,0.5294117647058824,15 Jun 2022
Mumbai,Atliq Grands,Luxury,direct offline,02-May-22,12084,23256,0.5196078431372549,02 May 2022
Mumbai,Atliq Grands,Luxury,tripster,18-Jun-22,26718,37332,0.7156862745098039,18 Jun 2022
Mumbai,Atliq Grands,Luxury,direct online,16-May-22,19516,48552,0.4019607843137255,16 May 2022
Mumbai,Atliq City,Business,tripster,25-May-22,26846,53259,0.5040650406504065,25 May 2022
Mumbai,Atliq City,Business,direct online,13-Jul-22,37332,75276,0.4959349593495935,13 Jul 2022
Mumbai,Atliq City,Business,logtrip,22-Jul-22,36410,81426,0.44715447154471544,22 Jul 2022
Mumbai,Atliq Blu,Luxury,tripster,23-May-22,20121,30005,0.6705882352941176,23 May 2022
Mumbai,Atliq Bay,Luxury,tripster,29-Jul-22,7590,20999,0.3614457831325301,29 Jul 2022
Mumbai,Atliq Bay,Luxury,makeyourtrip,17-Jul-22,26832,57104,0.46987951807228917,17 Jul 2022
Mumbai,Atliq Bay,Luxury,makeyourtrip,04-Jun-22,26832,57104,0.46987951807228917,04 Jun 2022
Mumbai,Atliq Bay,Luxury,logtrip,06-Jul-22,14616,33698,0.43373493975903615,06 Jul 2022
Mumbai,Atliq Palace,Business,others,28-May-22,251812,269984,0.9326923076923077,28 May 2022
Hyderabad,Atliq Grands,Luxury,others,04-May-22,86592,164164,0.5274725274725275,04 May 2022
Hyderabad,Atliq Grands,Luxury,journey,01-Jun-22,10452,24388,0.42857142857142855,01 Jun 2022
Hyderabad,Atliq Grands,Luxury,journey,30-May-22,10988,24388,0.45054945054945056,30 May 2022
Hyderabad,Atliq Exotica,Luxury,direct offline,18-Jun-22,21840,34944,0.625,18 Jun 2022
Hyderabad,Atliq Exotica,Luxury,others,14-Jun-22,115170,268032,0.4296875,14 Jun 2022
Hyderabad,Atliq Exotica,Luxury,makeyourtrip,29-Jul-22,47250,134400,0.3515625,29 Jul 2022
Hyderabad,Atliq City,Business,others,07-Jul-22,188020,301385,0.6238532110091743,07 Jul 2022
Hyderabad,Atliq City,Business,logtrip,24-Jul-22,60926,80987,0.7522935779816514,24 Jul 2022
Hyderabad,Atliq City,Business,logtrip,04-May-22,55725,80987,0.6880733944954128,04 May 2022
Hyderabad,Atliq City,Business,direct online,11-Jun-22,61600,67144,0.9174311926605505,11 Jun 2022
Hyderabad,Atliq Blu,Luxury,others,22-Jul-22,144612,286546,0.5046728971962616,22 Jul 2022
Hyderabad,Atliq Blu,Luxury,others,02-Jul-22,262444,286546,0.9158878504672897,02 Jul 2022
Hyderabad,Atliq Blu,Luxury,tripster,11-Jul-22,29120,44512,0.6542056074766355,11 Jul 2022
Hyderabad,Atliq Blu,Luxury,journey,20-Jul-22,21306,43014,0.4953271028037383,20 Jul 2022
Hyderabad,Atliq Bay,Luxury,makeyourtrip,14-Jun-22,112252,178717,0.628099173553719,14 Jun 2022
Hyderabad,Atliq Bay,Luxury,logtrip,12-Jun-22,87024,94017,0.9256198347107438,12 Jun 2022
Hyderabad,Atliq Bay,Luxury,journey,18-Jun-22,49795,52393,0.9504132231404959,18 Jun 2022
Hyderabad,Atliq Palace,Business,others,11-Jun-22,142920,192545,0.7422680412371134,11 Jun 2022
Hyderabad,Atliq Palace,Business,direct online,03-May-22,19826,41807,0.4742268041237113,03 May 2022
Hyderabad,Atliq Palace,Business,logtrip,18-Jul-22,19500,48500,0.4020618556701031,18 Jul 2022
Hyderabad,Atliq Palace,Business,direct offline,07-Jul-22,10848,21922,0.4948453608247423,07 Jul 2022
Bangalore,Atliq Grands,Luxury,logtrip,12-Jul-22,21264,47401,0.4485981308411215,12 Jul 2022
Bangalore,Atliq Grands,Luxury,direct online,03-May-22,22224,49541,0.4485981308411215,03 May 2022
Bangalore,Atliq Grands,Luxury,journey,23-Jun-22,8806,27713,0.3177570093457944,23 Jun 2022
Bangalore,Atliq Grands,Luxury,journey,07-Jun-22,11914,27713,0.42990654205607476,07 Jun 2022
Bangalore,Atliq Grands,Luxury,direct offline,23-Jul-22,10950,23433,0.4672897196261682,23 Jul 2022
Bangalore,Atliq Exotica,Luxury,direct online,12-Jul-22,21150,42750,0.49473684210526314,12 Jul 2022
Bangalore,Atliq Exotica,Luxury,tripster,25-Jun-22,21240,34200,0.6210526315789474,25 Jun 2022
Bangalore,Atliq Exotica,Luxury,direct offline,14-May-22,15801,21755,0.7263157894736842,14 May 2022
Bangalore,Atliq City,Business,journey,29-May-22,25662,32571,0.7878787878787878,29 May 2022
Bangalore,Atliq City,Business,direct online,26-Jun-22,52870,61578,0.8585858585858586,26 Jun 2022
Bangalore,Atliq City,Business,logtrip,01-Jun-22,35400,70092,0.5050505050505051,01 Jun 2022
Bangalore,Atliq Blu,Luxury,makeyourtrip,03-Jul-22,99810,129753,0.7692307692307693,03 Jul 2022
Bangalore,Atliq Blu,Luxury,makeyourtrip,29-Jun-22,68758,129753,0.5299145299145299,29 Jun 2022
Bangalore,Atliq Blu,Luxury,logtrip,16-May-22,28800,70200,0.41025641025641024,16 May 2022
Bangalore,Atliq Blu,Luxury,direct online,20-Jun-22,26036,66222,0.39316239316239315,20 Jun 2022
Bangalore,Atliq Bay,Luxury,others,24-Jul-22,175711,231072,0.7604166666666666,24 Jul 2022
Bangalore,Atliq Bay,Luxury,logtrip,06-May-22,37568,56352,0.6666666666666666,06 May 2022
Bangalore,Atliq Bay,Luxury,direct offline,05-Jun-22,25926,28608,0.90625,05 Jun 2022
Bangalore,Atliq Bay,Luxury,direct online,06-Jul-22,36060,57696,0.625,06 Jul 2022
Bangalore,Atliq Bay,Luxury,direct online,02-Jun-22,30050,57696,0.5208333333333334,02 Jun 2022
Bangalore,Atliq Palace,Business,others,18-Jun-22,183465,249150,0.7363636363636363,18 Jun 2022
Bangalore,Atliq Palace,Business,direct offline,02-May-22,14300,30250,0.4727272727272727,02 May 2022
Bangalore,Atliq Palace,Business,journey,31-Jul-22,21186,35310,0.6,31 Jul 2022
Mumbai,Atliq Seasons,Business,others,20-May-22,56735,157237,0.36082474226804123,20 May 2022
Mumbai,Atliq Seasons,Business,tripster,11-Jul-22,12427,28033,0.44329896907216493,11 Jul 2022
Delhi,Atliq Grands,Luxury,direct online,02-Jul-22,13984,15808,0.8846153846153846,02 Jul 2022
Delhi,Atliq Grands,Luxury,others,02-Jun-22,32600,67808,0.4807692307692308,02 Jun 2022
Delhi,Atliq Grands,Luxury,logtrip,24-May-22,11232,18252,0.6153846153846154,24 May 2022
Delhi,Atliq Grands,Luxury,logtrip,05-May-22,10881,18252,0.5961538461538461,05 May 2022
Delhi,Atliq Grands,Luxury,journey,23-Jun-22,4784,9568,0.5,23 Jun 2022
Delhi,Atliq Grands,Luxury,journey,16-May-22,4968,9568,0.5192307692307693,16 May 2022
Delhi,Atliq Grands,Luxury,direct offline,14-Jun-22,5280,8580,0.6153846153846154,14 Jun 2022
Mumbai,Atliq Exotica,Luxury,tripster,27-Jun-22,66788,108936,0.6130939267092604,27 Jun 2022
